Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
16/06/2017,211827,196517,190706,230242,260938,334883,430819,472132,469553,470144,560925,640718,692418,730216,807395,976911,1051838,1081490,1001727,1020961,879756,662823,473905,326735
17/06/2017,257553,215524,189021,211727,230608,301525,399917,404455,418809,411084,458063,492264,513292,547490,601691,761808,894250,898811,834056,868196,730219,528833,354315,234983
18/06/2017,224948,195099,177237,222858,247513,334056,445232,419602,416887,417023,461942,462338,470378,470803,528770,740439,870265,883546,827416,898808,765734,534607,340047,210436
19/06/2017,175204,155588,159986,207372,239597,324256,431571,478798,477434,472456,537611,557985,606339,654787,730911,880570,944031,1011141,941842,958241,799058,570211,380302,246350
20/06/2017,201360,188550,178391,215556,243203,311916,416342,473254,462463,449136,514289,569071,620391,668644,736457,901043,978906,1018940,965230,1005624,864939,645881,452733,317694
21/06/2017,269877,235728,220317,249670,274684,365970,469375,522935,498512,468548,523830,563525,586005,602728,675191,876722,986892,1038991,986071,1000816,852527,639473,465691,343031
22/06/2017,206434,172740,155986,204299,237971,333220,466673,542480,560164,556170,617310,639582,682118,698017,776900,993706,1091421,1129618,1033357,1074349,923217,652483,423101,278453
23/06/2017,211827,196517,190706,230242,260938,334883,430819,472132,469553,470144,560925,640718,692418,730216,807395,976911,1051838,1081490,1001727,1020961,879756,662823,473905,326735
24/06/2017,257553,215524,189021,211727,230608,301525,399917,404455,418809,411084,458063,492264,513292,547490,601691,761808,894250,898811,834056,868196,730219,528833,354315,234983
25/06/2017,224948,195099,177237,222858,247513,334056,445232,419602,416887,417023,461942,462338,470378,470803,528770,740439,870265,883546,827416,898808,765734,534607,340047,210436
26/06/2017,175204,155588,159986,207372,239597,324256,431571,478798,477434,472456,537611,557985,606339,654787,730911,880570,944031,1011141,941842,958241,799058,570211,380302,246350
27/06/2017,201360,188550,178391,215556,243203,311916,416342,473254,462463,449136,514289,569071,620391,668644,736457,901043,978906,1018940,965230,1005624,864939,645881,452733,317694
28/06/2017,269877,235728,220317,249670,274684,365970,469375,522935,498512,468548,523830,563525,586005,602728,675191,876722,986892,1038991,986071,1000816,852527,639473,465691,343031
29/06/2017,206434,172740,155986,204299,237971,333220,466673,542480,560164,556170,617310,639582,682118,698017,776900,993706,1091421,1129618,1033357,1074349,923217,652483,423101,278453
30/06/2017,211827,196517,190706,230242,260938,334883,430819,472132,469553,470144,560925,640718,692418,730216,807395,976911,1051838,1081490,1001727,1020961,879756,662823,473905,326735
01/07/2017,342718,287784,253461,277666,308620,370772,485016,485421,486824,499607,585246,648438,674151,712564,775681,929788,1036358,1072574,1021160,1037830,909735,708521,522007,388436
02/07/2017,338965,293855,269880,287116,310174,368794,475710,500928,530415,543345,611626,684979,731342,764836,826391,986158,1012144,976001,906880,934613,810821,621572,454468,332916
03/07/2017,308389,274188,259357,288516,325796,388872,496232,562266,591392,594618,677579,726400,758690,807011,889440,1062927,1140640,1171125,1097724,1122938,981773,760644,552315,402667
04/07/2017,367327,337240,307540,319152,353365,417356,535800,586044,596097,620175,703162,745870,762249,799618,865472,1062260,1192369,1223205,1153534,1170227,1025957,792252,579375,430383
05/07/2017,387293,347457,330977,360914,419457,493786,613915,692031,697215,709260,789554,852443,859171,828759,848876,1041728,1161384,1184408,1103904,1091664,927086,716502,526571,389171
06/07/2017,339578,315102,315619,355774,406647,465253,578130,619743,603800,604525,686494,749168,807757,888864,1001550,1219155,1326078,1355566,1261341,1281515,1111381,873768,657884,482012
07/07/2017,388352,361271,339668,359580,404785,466428,586846,673582,723981,769054,855101,878785,870486,869259,879097,1098326,1224703,1183042,1085018,1133725,995251,774329,576233,431748
08/07/2017,342718,287784,253461,277666,308620,370772,485016,485421,486824,499607,585246,648438,674151,712564,775681,929788,1036358,1072574,1021160,1037830,909735,708521,522007,388436
09/07/2017,338965,293855,269880,287116,310174,368794,475710,500928,530415,543345,611626,684979,731342,764836,826391,986158,1012144,976001,906880,934613,810821,621572,454468,332916
10/07/2017,308389,274188,259357,288516,325796,388872,496232,562266,591392,594618,677579,726400,758690,807011,889440,1062927,1140640,1171125,1097724,1122938,981773,760644,552315,402667
11/07/2017,367327,337240,307540,319152,353365,417356,535800,586044,596097,620175,703162,745870,762249,799618,865472,1062260,1192369,1223205,1153534,1170227,1025957,792252,579375,430383
12/07/2017,387293,347457,330977,360914,419457,493786,613915,692031,697215,709260,789554,852443,859171,828759,848876,1041728,1161384,1184408,1103904,1091664,927086,716502,526571,389171
13/07/2017,339578,315102,315619,355774,406647,465253,578130,619743,603800,604525,686494,749168,807757,888864,1001550,1219155,1326078,1355566,1261341,1281515,1111381,873768,657884,482012
14/07/2017,388352,361271,339668,359580,404785,466428,586846,673582,723981,769054,855101,878785,870486,869259,879097,1098326,1224703,1183042,1085018,1133725,995251,774329,576233,431748
15/07/2017,342718,287784,253461,277666,308620,370772,485016,485421,486824,499607,585246,648438,674151,712564,775681,929788,1036358,1072574,1021160,1037830,909735,708521,522007,388436
16/07/2017,338965,293855,269880,287116,310174,368794,475710,500928,530415,543345,611626,684979,731342,764836,826391,986158,1012144,976001,906880,934613,810821,621572,454468,332916
17/07/2017,308389,274188,259357,288516,325796,388872,496232,562266,591392,594618,677579,726400,758690,807011,889440,1062927,1140640,1171125,1097724,1122938,981773,760644,552315,402667
18/07/2017,367327,337240,307540,319152,353365,417356,535800,586044,596097,620175,703162,745870,762249,799618,865472,1062260,1192369,1223205,1153534,1170227,1025957,792252,579375,430383
19/07/2017,387293,347457,330977,360914,419457,493786,613915,692031,697215,709260,789554,852443,859171,828759,848876,1041728,1161384,1184408,1103904,1091664,927086,716502,526571,389171
20/07/2017,339578,315102,315619,355774,406647,465253,578130,619743,603800,604525,686494,749168,807757,888864,1001550,1219155,1326078,1355566,1261341,1281515,1111381,873768,657884,482012
21/07/2017,388352,361271,339668,359580,404785,466428,586846,673582,723981,769054,855101,878785,870486,869259,879097,1098326,1224703,1183042,1085018,1133725,995251,774329,576233,431748
22/07/2017,342718,287784,253461,277666,308620,370772,485016,485421,486824,499607,585246,648438,674151,712564,775681,929788,1036358,1072574,1021160,1037830,909735,708521,522007,388436
23/07/2017,338965,293855,269880,287116,310174,368794,475710,500928,530415,543345,611626,684979,731342,764836,826391,986158,1012144,976001,906880,934613,810821,621572,454468,332916
24/07/2017,308389,274188,259357,288516,325796,388872,496232,562266,591392,594618,677579,726400,758690,807011,889440,1062927,1140640,1171125,1097724,1122938,981773,760644,552315,402667
25/07/2017,367327,337240,307540,319152,353365,417356,535800,586044,596097,620175,703162,745870,762249,799618,865472,1062260,1192369,1223205,1153534,1170227,1025957,792252,579375,430383
26/07/2017,387293,347457,330977,360914,419457,493786,613915,692031,697215,709260,789554,852443,859171,828759,848876,1041728,1161384,1184408,1103904,1091664,927086,716502,526571,389171
27/07/2017,339578,315102,315619,355774,406647,465253,578130,619743,603800,604525,686494,749168,807757,888864,1001550,1219155,1326078,1355566,1261341,1281515,1111381,873768,657884,482012
28/07/2017,388352,361271,339668,359580,404785,466428,586846,673582,723981,769054,855101,878785,870486,869259,879097,1098326,1224703,1183042,1085018,1133725,995251,774329,576233,431748
29/07/2017,342718,287784,253461,277666,308620,370772,485016,485421,486824,499607,585246,648438,674151,712564,775681,929788,1036358,1072574,1021160,1037830,909735,708521,522007,388436
30/07/2017,338965,293855,269880,287116,310174,368794,475710,500928,530415,543345,611626,684979,731342,764836,826391,986158,1012144,976001,906880,934613,810821,621572,454468,332916
31/07/2017,308389,274188,259357,288516,325796,388872,496232,562266,591392,594618,677579,726400,758690,807011,889440,1062927,1140640,1171125,1097724,1122938,981773,760644,552315,402667
01/08/2017,339482,304438,296826,344654,470760,504939,594096,653808,661542,677108,750561,802560,854336,867412,910302,1100280,1192263,1202938,1133083,1189703,1012116,787777,587146,442589
02/08/2017,414604,368781,350107,389958,517852,551491,643887,695396,680559,682811,754866,791974,831436,842736,893140,1098585,1209547,1225586,1163109,1222849,1028758,778644,569800,424215
03/08/2017,386857,356163,347285,398967,542744,594153,702853,758674,757999,758586,852533,918620,983326,974731,951118,1090726,1166918,1214795,1184940,1252940,1056176,799529,593855,461330
04/08/2017,440321,413683,397087,443385,586724,626740,718095,750676,720619,690895,746144,771476,798867,806613,860641,1088663,1197608,1234428,1205223,1273196,1075214,822328,598470,439431
05/08/2017,362771,314787,283808,312394,423023,441623,511950,485332,479034,464244,535677,586382,626168,662653,731869,960117,1138026,1174156,1132962,1183381,987854,736154,526804,392827
06/08/2017,325642,295496,276863,310920,418921,438408,508180,497595,518428,536560,621648,680726,721793,722380,737044,888381,1039756,1084090,1058892,1104964,917874,680252,477400,333902
07/08/2017,301036,261130,241556,290089,425472,454317,543640,589563,578859,570369,652486,724292,790786,815419,874632,1098750,1207938,1241526,1198614,1250380,1052420,795444,567190,401463
08/08/2017,339482,304438,296826,344654,470760,504939,594096,653808,661542,677108,750561,802560,854336,867412,910302,1100280,1192263,1202938,1133083,1189703,1012116,787777,587146,442589
09/08/2017,414604,368781,350107,389958,517852,551491,643887,695396,680559,682811,754866,791974,831436,842736,893140,1098585,1209547,1225586,1163109,1222849,1028758,778644,569800,424215
10/08/2017,386857,356163,347285,398967,542744,594153,702853,758674,757999,758586,852533,918620,983326,974731,951118,1090726,1166918,1214795,1184940,1252940,1056176,799529,593855,461330
11/08/2017,440321,413683,397087,443385,586724,626740,718095,750676,720619,690895,746144,771476,798867,806613,860641,1088663,1197608,1234428,1205223,1273196,1075214,822328,598470,439431
12/08/2017,362771,314787,283808,312394,423023,441623,511950,485332,479034,464244,535677,586382,626168,662653,731869,960117,1138026,1174156,1132962,1183381,987854,736154,526804,392827
13/08/2017,325642,295496,276863,310920,418921,438408,508180,497595,518428,536560,621648,680726,721793,722380,737044,888381,1039756,1084090,1058892,1104964,917874,680252,477400,333902
14/08/2017,301036,261130,241556,290089,425472,454317,543640,589563,578859,570369,652486,724292,790786,815419,874632,1098750,1207938,1241526,1198614,1250380,1052420,795444,567190,401463
15/08/2017,339482,304438,296826,344654,470760,504939,594096,653808,661542,677108,750561,802560,854336,867412,910302,1100280,1192263,1202938,1133083,1189703,1012116,787777,587146,442589
16/08/2017,414604,368781,350107,389958,517852,551491,643887,695396,680559,682811,754866,791974,831436,842736,893140,1098585,1209547,1225586,1163109,1222849,1028758,778644,569800,424215
17/08/2017,386857,356163,347285,398967,542744,594153,702853,758674,757999,758586,852533,918620,983326,974731,951118,1090726,1166918,1214795,1184940,1252940,1056176,799529,593855,461330
18/08/2017,440321,413683,397087,443385,586724,626740,718095,750676,720619,690895,746144,771476,798867,806613,860641,1088663,1197608,1234428,1205223,1273196,1075214,822328,598470,439431
19/08/2017,362771,314787,283808,312394,423023,441623,511950,485332,479034,464244,535677,586382,626168,662653,731869,960117,1138026,1174156,1132962,1183381,987854,736154,526804,392827
20/08/2017,325642,295496,276863,310920,418921,438408,508180,497595,518428,536560,621648,680726,721793,722380,737044,888381,1039756,1084090,1058892,1104964,917874,680252,477400,333902
21/08/2017,301036,261130,241556,290089,425472,454317,543640,589563,578859,570369,652486,724292,790786,815419,874632,1098750,1207938,1241526,1198614,1250380,1052420,795444,567190,401463
22/08/2017,339482,304438,296826,344654,470760,504939,594096,653808,661542,677108,750561,802560,854336,867412,910302,1100280,1192263,1202938,1133083,1189703,1012116,787777,587146,442589
23/08/2017,414604,368781,350107,389958,517852,551491,643887,695396,680559,682811,754866,791974,831436,842736,893140,1098585,1209547,1225586,1163109,1222849,1028758,778644,569800,424215
24/08/2017,386857,356163,347285,398967,542744,594153,702853,758674,757999,758586,852533,918620,983326,974731,951118,1090726,1166918,1214795,1184940,1252940,1056176,799529,593855,461330
25/08/2017,440321,413683,397087,443385,586724,626740,718095,750676,720619,690895,746144,771476,798867,806613,860641,1088663,1197608,1234428,1205223,1273196,1075214,822328,598470,439431
26/08/2017,362771,314787,283808,312394,423023,441623,511950,485332,479034,464244,535677,586382,626168,662653,731869,960117,1138026,1174156,1132962,1183381,987854,736154,526804,392827
27/08/2017,325642,295496,276863,310920,418921,438408,508180,497595,518428,536560,621648,680726,721793,722380,737044,888381,1039756,1084090,1058892,1104964,917874,680252,477400,333902
28/08/2017,301036,261130,241556,290089,425472,454317,543640,589563,578859,570369,652486,724292,790786,815419,874632,1098750,1207938,1241526,1198614,1250380,1052420,795444,567190,401463
29/08/2017,339482,304438,296826,344654,470760,504939,594096,653808,661542,677108,750561,802560,854336,867412,910302,1100280,1192263,1202938,1133083,1189703,1012116,787777,587146,442589
30/08/2017,414604,368781,350107,389958,517852,551491,643887,695396,680559,682811,754866,791974,831436,842736,893140,1098585,1209547,1225586,1163109,1222849,1028758,778644,569800,424215
31/08/2017,386857,356163,347285,398967,542744,594153,702853,758674,757999,758586,852533,918620,983326,974731,951118,1090726,1166918,1214795,1184940,1252940,1056176,799529,593855,461330
01/09/2017,340306,306663,281590,340733,509128,605126,622859,671104,651906,606714,671740,693676,706600,724268,781606,991565,1101876,1152860,1217439,1164330,938377,656968,438322,290971
02/09/2017,268987,232431,213656,272987,432029,522161,508578,432693,376282,308877,376849,435141,429624,437495,499366,771895,1047014,1135039,1258254,1239142,1014090,710489,439544,260410
03/09/2017,203995,173382,156242,233030,412960,506189,489570,413511,334936,251704,330009,387785,401688,440694,534265,865746,1149137,1231137,1320020,1270221,1002171,669744,394401,224068
04/09/2017,168315,152735,145059,224765,415747,538551,522835,533981,488826,445237,541383,585562,604184,633804,720691,1012849,1181541,1245452,1301773,1241290,975478,658746,394923,227338
05/09/2017,174228,155021,146243,222691,409913,525275,517481,554117,490137,457331,557952,623047,677536,681550,751592,1025119,1186056,1264888,1343765,1278436,1026273,727922,469822,297317
